GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
FAM167B            1   32712818   32714461      6       4  106342      0.71491      0.23733
LCK                1   32716840   32751766    131      55  106342     -0.14621      0.55812
HDAC1              1   32757708   32799227    151      38  106342     -0.56301      0.71329
MARCKSL1           1   32799430   32801840      3       2  106342       1.3282      0.09205
TSSK3              1   32818365   32830098     31      10  106342      0.32505      0.37257
FAM229A            1   32826871   32827844      5       3  106342      0.56056      0.28755
BSDC1              1   32830704   32860062     99      43  106342     -0.31881      0.62506
ZBTB8B             1   32930658   32953460     96      35  106342     -0.13829        0.555
ZBTB8A             1   33004772   33071542    365      37  106342      -0.2599      0.60253
ZBTB8OS            1   33086421   33116565    165      28  106342       1.1834      0.11833
RBBP4              1   33116749   33151812    174      26  106342       1.3112     0.094899
SYNC               1   33145507   33168361    108      19  106342       1.1454      0.12603
KIAA1522           1   33207492   33240571    124      50  106342       1.0313      0.15119
YARS               1   33240840   33283633    164      43  106342      0.41236      0.34004
S100PBP            1   33282368   33324480    163      50  106342      0.74059      0.22947
FNDC5              1   33327869   33338093     29      16  106342      -1.0384      0.85045
HPCA               1   33351688   33360247     27      15  106342      -1.5116      0.93468
TMEM54             1   33360196   33367041     26      12  106342      0.85087      0.19742
RNF19B             1   33402050   33430467    129      37  106342       1.1007      0.13551
AK2                1   33473541   33502512    129      45  106342       1.3569     0.087403
AZIN2              1   33546711   33586132    172      47  106342      0.21315       0.4156
TRIM62             1   33611000   33647671    176      33  106342       1.0042      0.15763
ZNF362             1   33721908   33766321    153      42  106342      0.75996      0.22364
A3GALT2            1   33772367   33786699     61      25  106342     -0.95552      0.83034
PHC2               1   33789224   33841194    261      40  106342     -0.52826      0.70134
ZSCAN20            1   33938232   33962105    109      29  106342      0.44072      0.32971
CSMD2              1   33979609   34631443   3668     324  106342    -0.055553      0.52215
HMGB4              1   34326076   34330392     22      14  106342     -0.79519      0.78675
C1orf94            1   34632624   34684732    382      63  106342       1.5337     0.062551
GJB5               1   35220648   35224113     26      17  106342      -1.5735       0.9422
GJB4               1   35225342   35229325     36      23  106342      -2.2099      0.98644
GJB3               1   35246790   35251967     33      11  106342      -1.2696      0.89789
GJA4               1   35258559   35261351     21       9  106342       -1.459      0.92772
SMIM12             1   35315963   35325417     45      21  106342     -0.40574      0.65753
DLGAP3             1   35331037   35391083    213      85  106342       1.1769      0.11963
ZMYM6NB            1   35447127   35450948     14       6  106342     -0.22214       0.5879
ZMYM6              1   35451766   35497569    187      35  106342      0.42639      0.33491
ZMYM1              1   35525387   35581460    213      52  106342       -0.277      0.60911
SFPQ               1   35641981   35658766     94      24  106342       1.3938      0.08169
ZMYM4              1   35734444   35887545    559      54  106342     -0.52957      0.70179
KIAA0319L          1   35899091   36023037    445      78  106342      -1.1083      0.86614
NCDN               1   36023311   36032380     27      12  106342      -1.6776      0.95329
TFAP2E             1   36038971   36060929    108      25  106342       -1.084      0.86081
PSMB2              1   36040259   36107445    354      30  106342      -1.4712      0.92938
C1orf216           1   36179477   36184790     19      13  106342      -0.7469      0.77244
CLSPN              1   36185819   36235568    150      46  106342       0.1039      0.45863
AGO4               1   36273231   36323491    177      53  106342     -0.49449      0.68952
AGO1               1   36335412   36395211    246      79  106342      -1.0155      0.84508
AGO3               1   36396364   36522360    429      80  106342      -1.0453      0.85206
TEKT2              1   36549676   36553877     17       9  106342       1.1198      0.13141
ADPRHL2            1   36554453   36559533     21      14  106342      0.63726      0.26198
COL8A2             1   36560840   36591305    146      40  106342      0.73126      0.23231
TRAPPC3            1   36602170   36621654     84      22  106342      0.85663      0.19582
MAP7D1             1   36621751   36646450     87      29  106342       1.2543      0.10487
THRAP3             1   36690017   36770958    236      54  106342       1.4784     0.069647
SH3D21             1   36771889   36793544     91      44  106342      0.46887      0.31958
EVA1B              1   36787631   36790567     12       8  106342     -0.35601      0.63908
STK40              1   36805225   36851525    182      62  106342       1.5066     0.065955
LSM10              1   36859031   36863493     36       6  106342      -1.1332      0.87144
OSCP1              1   36883507   36916086    203      19  106342        1.201      0.11488
MRPS15             1   36921362   36930040     66      17  106342       1.3903     0.082225
CSF3R              1   36931644   36948915     92      38  106342     -0.13763      0.55473
GRIK3              1   37261128   37499844   1221     152  106342      0.51734      0.30246
ZC3H12A            1   37940119   37949978     45      26  106342      0.54168      0.29402
MEAF6              1   37955561   37980420    149      40  106342      -1.3679      0.91432
SNIP1              1   38000050   38019945     99      34  106342      -1.2036      0.88562
DNALI1             1   38022520   38032458     62      25  106342     -0.81265      0.79179
GNL2               1   38032413   38061586    148      45  106342      -1.2309      0.89082
RSPO1              1   38076821   38100595    129      39  106342     -0.61256      0.72992
C1orf109           1   38147242   38158007     62      14  106342      0.72555      0.23406
CDCA8              1   38158073   38175391     96      27  106342      0.79279      0.21395
EPHA10             1   38181646   38230824    328      52  106342       1.0158      0.15487
