GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DCDC2B             1   32674695   32681797     39      27  129118     0.045904      0.48169
TMEM234            1   32680040   32687954     29      16  129118      -1.9767      0.97596
EIF3I              1   32687971   32697205     27      11  129118       1.1772      0.11956
FAM167B            1   32712818   32714461      6       4  129118      0.27869      0.39024
LCK                1   32716840   32751766    131      55  129118    -0.018651      0.50744
HDAC1              1   32757708   32799227    151      38  129118     -0.03815      0.51522
MARCKSL1           1   32799430   32801840      3       2  129118      0.28779      0.38675
TSSK3              1   32818365   32830098     31      10  129118      0.43016      0.33354
FAM229A            1   32826871   32827844      5       3  129118      -1.7845      0.96283
BSDC1              1   32830704   32860062    100      43  129118     -0.37284      0.64537
ZBTB8B             1   32930658   32953460     97      35  129118      0.72222      0.23508
ZBTB8A             1   33004772   33071542    366      38  129118      0.37524      0.35374
ZBTB8OS            1   33086421   33116565    165      28  129118      -1.2266      0.89002
RBBP4              1   33116749   33151812    174      26  129118     -0.74558      0.77204
SYNC               1   33145507   33168361    110      19  129118     -0.66963      0.74845
KIAA1522           1   33207492   33240571    125      50  129118      0.80995      0.20899
YARS               1   33240840   33283633    166      44  129118      0.95962      0.16862
S100PBP            1   33282368   33324480    164      50  129118      0.45123      0.32591
FNDC5              1   33327869   33338093     30      16  129118      0.13244      0.44732
HPCA               1   33351688   33360247     27      15  129118      0.97959      0.16365
TMEM54             1   33360196   33367041     26      12  129118      0.54682      0.29225
RNF19B             1   33402050   33430467    131      38  129118       1.8259     0.033936
AK2                1   33473541   33502512    129      45  129118      0.33324      0.36948
AZIN2              1   33546711   33586132    175      49  129118     -0.72179      0.76479
TRIM62             1   33611000   33647671    178      33  129118     -0.76065      0.77657
ZNF362             1   33721908   33766321    155      43  129118       0.4553      0.32445
A3GALT2            1   33772367   33786699     61      25  129118      0.16206      0.43563
PHC2               1   33789224   33841194    264      43  129118     0.027293      0.48911
ZSCAN20            1   33938232   33962105    109      29  129118      -1.0351      0.84969
CSMD2              1   33979609   34631443   3692     327  129118     -0.24795      0.59791
HMGB4              1   34326076   34330392     22      14  129118     -0.81085      0.79127
C1orf94            1   34632624   34684732    382      63  129118      0.70954        0.239
GJB5               1   35220648   35224113     26      17  129118     -0.56374      0.71354
GJB4               1   35225342   35229325     36      23  129118       1.0429      0.14851
GJB3               1   35246790   35251967     33      11  129118      -1.4766       0.9301
GJA4               1   35258559   35261351     21       9  129118       -0.997      0.84062
SMIM12             1   35315963   35325417     45      21  129118      0.12365       0.4508
DLGAP3             1   35331037   35391083    217      87  129118     -0.17309      0.56871
ZMYM6NB            1   35447127   35450948     14       6  129118     -0.53481      0.70361
ZMYM6              1   35451766   35497569    190      35  129118      0.25353      0.39993
ZMYM1              1   35525387   35581460    214      53  129118     0.072606      0.47106
SFPQ               1   35641981   35658766     94      24  129118       1.2441      0.10673
ZMYM4              1   35734444   35887545    568      67  129118      -1.2189      0.88855
KIAA0319L          1   35899091   36023037    451      70  129118     -0.50117      0.69187
NCDN               1   36023311   36032380     27      12  129118     -0.11733       0.5467
TFAP2E             1   36038971   36060929    108      25  129118       0.6089       0.2713
PSMB2              1   36040259   36107445    357      31  129118      0.82609      0.20438
C1orf216           1   36179477   36184790     19      13  129118       0.6776      0.24901
CLSPN              1   36185819   36235568    152      47  129118     -0.16213       0.5644
AGO4               1   36273231   36323491    179      53  129118      0.14122      0.44385
AGO1               1   36335412   36395211    248      80  129118      0.25745      0.39841
AGO3               1   36396364   36522360    436      79  129118     -0.29148      0.61466
TEKT2              1   36549676   36553877     17       9  129118     -0.31472      0.62351
ADPRHL2            1   36554453   36559533     21      14  129118     -0.43529      0.66832
COL8A2             1   36560840   36591305    147      40  129118      0.60867      0.27137
TRAPPC3            1   36602170   36621654     84      22  129118     -0.72521      0.76584
MAP7D1             1   36621751   36646450     88      29  129118     0.068814      0.47257
THRAP3             1   36690017   36770958    238      55  129118      0.51416      0.30357
SH3D21             1   36771889   36793544     92      44  129118       -1.027      0.84779
EVA1B              1   36787631   36790567     12       8  129118     0.057926       0.4769
STK40              1   36805225   36851525    183      62  129118     -0.83795      0.79897
LSM10              1   36859031   36863493     36       6  129118     -0.39695       0.6543
OSCP1              1   36883507   36916086    204      19  129118      -1.4443      0.92567
MRPS15             1   36921362   36930040     66      17  129118      -1.1667      0.87833
CSF3R              1   36931644   36948915     92      38  129118      -1.3026      0.90364
GRIK3              1   37261128   37499844   1229     149  129118     -0.91804       0.8207
ZC3H12A            1   37940119   37949978     45      26  129118       1.1998      0.11511
MEAF6              1   37955561   37980420    149      40  129118       4.3755   6.0585e-06
SNIP1              1   38000050   38019945     99      34  129118       5.6212   9.4826e-09
DNALI1             1   38022520   38032458     62      25  129118        4.624   1.8822e-06
GNL2               1   38032413   38061586    148      45  129118       4.3993   5.4309e-06
RSPO1              1   38076821   38100595    129      39  129118       6.0235    8.536e-10
C1orf109           1   38147242   38158007     62      14  129118       -0.311       0.6221
CDCA8              1   38158073   38175391     96      27  129118     -0.94223      0.82696
