GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
TMEM234            1   32680040   32687954     29      16  108197      0.68308      0.24728
EIF3I              1   32687971   32697205     27      11  108197      0.61991      0.26766
FAM167B            1   32712818   32714461      6       4  108197      0.07606      0.46969
LCK                1   32716840   32751766    131      55  108197     -0.91099      0.81885
HDAC1              1   32757708   32799227    151      38  108197      0.26775      0.39444
MARCKSL1           1   32799430   32801840      3       2  108197      0.99539      0.15977
TSSK3              1   32818365   32830098     31      10  108197     -0.39695       0.6543
FAM229A            1   32826871   32827844      5       3  108197      0.97772      0.16411
BSDC1              1   32830704   32860062     99      43  108197     -0.31222      0.62256
ZBTB8B             1   32930658   32953460     96      35  108197      0.68844      0.24559
ZBTB8A             1   33004772   33071542    365      37  108197     -0.98888      0.83864
ZBTB8OS            1   33086421   33116565    165      28  108197      0.60188      0.27363
RBBP4              1   33116749   33151812    174      26  108197      0.96683      0.16682
SYNC               1   33145507   33168361    108      19  108197       1.0146      0.15515
KIAA1522           1   33207492   33240571    124      50  108197       2.3328    0.0098304
YARS               1   33240840   33283633    164      43  108197       1.8808     0.029996
S100PBP            1   33282368   33324480    163      50  108197        2.001     0.022696
FNDC5              1   33327869   33338093     29      16  108197        1.422     0.077518
HPCA               1   33351688   33360247     27      15  108197       1.0757      0.14103
TMEM54             1   33360196   33367041     26      12  108197       1.7449     0.040502
RNF19B             1   33402050   33430467    129      37  108197      0.36556      0.35735
AK2                1   33473541   33502512    128      44  108197       0.7689      0.22098
AZIN2              1   33546711   33586132    172      47  108197      0.15967      0.43657
TRIM62             1   33611000   33647671    176      33  108197      0.53188      0.29741
ZNF362             1   33721908   33766321    153      42  108197       1.6259     0.051982
A3GALT2            1   33772367   33786699     61      25  108197        1.338     0.090441
PHC2               1   33789224   33841194    261      40  108197       1.1609      0.12284
ZSCAN20            1   33938232   33962105    109      29  108197     -0.90785      0.81802
CSMD2              1   33979609   34631443   3669     324  108197      0.39277      0.34725
HMGB4              1   34326076   34330392     22      14  108197     -0.50606      0.69359
C1orf94            1   34632624   34684732    382      63  108197      0.15774      0.43733
GJB5               1   35220648   35224113     26      17  108197     -0.51808       0.6978
GJB4               1   35225342   35229325     36      23  108197      -1.5307      0.93708
GJB3               1   35246790   35251967     33      11  108197      0.28182      0.38904
GJA4               1   35258559   35261351     21       9  108197     -0.15572      0.56187
SMIM12             1   35315963   35325417     45      21  108197        0.392      0.34753
DLGAP3             1   35331037   35391083    212      84  108197      0.12704      0.44945
ZMYM6NB            1   35447127   35450948     14       6  108197     -0.30858      0.62118
ZMYM6              1   35451766   35497569    187      35  108197     -0.29664      0.61663
ZMYM1              1   35525387   35581460    213      52  108197     -0.35269      0.63784
SFPQ               1   35641981   35658766     94      24  108197      0.25846      0.39803
ZMYM4              1   35734444   35887545    559      54  108197      0.59384      0.27631
KIAA0319L          1   35899091   36023037    444      68  108197      0.89145      0.18634
NCDN               1   36023311   36032380     27      12  108197      -0.1908      0.57566
TFAP2E             1   36038971   36060929    108      25  108197      0.43479      0.33186
PSMB2              1   36040259   36107445    354      30  108197      0.84451      0.19919
C1orf216           1   36179477   36184790     19      13  108197     -0.14829      0.55894
CLSPN              1   36185819   36235568    149      45  108197     -0.62102      0.73271
AGO4               1   36273231   36323491    176      52  108197    -0.046424      0.51851
AGO1               1   36335412   36395211    246      79  108197     -0.31532      0.62374
AGO3               1   36396364   36522360    428      80  108197     -0.90891       0.8183
TEKT2              1   36549676   36553877     16       8  108197     -0.12608      0.55017
ADPRHL2            1   36554453   36559533     21      14  108197     -0.23029      0.59107
COL8A2             1   36560840   36591305    146      40  108197     0.053022      0.47886
TRAPPC3            1   36602170   36621654     84      22  108197      -1.6048      0.94574
MAP7D1             1   36621751   36646450     87      29  108197      -1.4072      0.92032
THRAP3             1   36690017   36770958    236      54  108197     -0.31784       0.6247
SH3D21             1   36771889   36793544     91      44  108197      0.57925      0.28121
EVA1B              1   36787631   36790567     12       8  108197      0.57224      0.28358
STK40              1   36805225   36851525    182      62  108197     -0.40536      0.65739
LSM10              1   36859031   36863493     36       6  108197      -1.1932      0.88361
OSCP1              1   36883507   36916086    203      19  108197       -2.361      0.99089
MRPS15             1   36921362   36930040     66      17  108197     -0.91052      0.81873
CSF3R              1   36931644   36948915     92      38  108197     -0.25263      0.59972
GRIK3              1   37261128   37499844   1221     158  108197       1.0229      0.15317
ZC3H12A            1   37940119   37949978     45      26  108197      0.79259      0.21401
MEAF6              1   37955561   37980420    149      40  108197       1.4304     0.076301
SNIP1              1   38000050   38019945     99      34  108197       2.1416     0.016113
DNALI1             1   38022520   38032458     62      25  108197       2.4429    0.0072854
GNL2               1   38032413   38061586    148      45  108197       2.0702     0.019218
RSPO1              1   38076821   38100595    129      39  108197        2.743    0.0030442
C1orf109           1   38147242   38158007     62      14  108197     -0.68977      0.75483
CDCA8              1   38158073   38175391     96      27  108197     -0.64849      0.74167
EPHA10             1   38181646   38230824    328      52  108197      0.95884      0.16882
