GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DCDC2B             1   32674695   32681797     39      27  121312      0.12548      0.45007
TMEM234            1   32680040   32687954     29      16  121312      -1.1052      0.86546
EIF3I              1   32687971   32697205     27      11  121312       1.4001     0.080741
FAM167B            1   32712818   32714461      6       4  121312      0.42597      0.33506
LCK                1   32716840   32751766    131      55  121312      0.55051      0.29098
HDAC1              1   32757708   32799227    150      38  121312      0.47945      0.31581
MARCKSL1           1   32799430   32801840      3       2  121312      0.12881      0.44875
TSSK3              1   32818365   32830098     31      10  121312      0.77587      0.21891
FAM229A            1   32826871   32827844      5       3  121312      0.01462      0.49417
BSDC1              1   32830704   32860062    100      43  121312      0.53724      0.29555
ZBTB8B             1   32930658   32953460     97      35  121312      0.95396      0.17005
ZBTB8A             1   33004772   33071542    366      38  121312       1.0807      0.13992
ZBTB8OS            1   33086421   33116565    165      28  121312     -0.11094      0.54417
RBBP4              1   33116749   33151812    174      26  121312     0.035431      0.48587
SYNC               1   33145507   33168361    110      19  121312      0.14151      0.44373
KIAA1522           1   33207492   33240571    124      50  121312      0.52976      0.29814
YARS               1   33240840   33283633    166      44  121312       0.5904      0.27746
S100PBP            1   33282368   33324480    164      50  121312       1.0177      0.15441
FNDC5              1   33327869   33338093     30      16  121312      0.89923      0.18426
HPCA               1   33351688   33360247     27      15  121312       1.0611      0.14433
TMEM54             1   33360196   33367041     26      12  121312      0.86644      0.19312
RNF19B             1   33402050   33430467    131      38  121312       1.7147     0.043201
AK2                1   33473541   33502512    129      45  121312       0.5959      0.27562
AZIN2              1   33546711   33586132    174      48  121312      0.28287      0.38864
TRIM62             1   33611000   33647671    178      33  121312      -0.4597      0.67713
ZNF362             1   33721908   33766321    155      43  121312      0.73741      0.23044
A3GALT2            1   33772367   33786699     61      25  121312      0.45917      0.32305
PHC2               1   33789224   33841194    264      43  121312      0.63614      0.26234
ZSCAN20            1   33938232   33962105    109      29  121312     -0.35947      0.64038
CSMD2              1   33979609   34631443   3680     328  121312     -0.49106      0.68831
HMGB4              1   34326076   34330392     22      14  121312     -0.74107      0.77068
C1orf94            1   34632624   34684732    382      63  121312      0.92676      0.17703
GJB5               1   35220648   35224113     26      17  121312      0.52957      0.29821
GJB4               1   35225342   35229325     36      23  121312       1.0518      0.14644
GJB3               1   35246790   35251967     33      11  121312     -0.34859       0.6363
GJA4               1   35258559   35261351     21       9  121312      -1.0708      0.85787
SMIM12             1   35315963   35325417     45      21  121312     -0.98404      0.83745
DLGAP3             1   35331037   35391083    215      86  121312     -0.92868      0.82347
ZMYM6NB            1   35447127   35450948     14       6  121312      -1.4795       0.9305
ZMYM6              1   35451766   35497569    189      35  121312       -0.462      0.67796
ZMYM1              1   35525387   35581460    214      53  121312     -0.74693      0.77245
SFPQ               1   35641981   35658766     95      24  121312        1.333     0.091271
ZMYM4              1   35734444   35887545    568      67  121312     -0.67875      0.75135
KIAA0319L          1   35899091   36023037    449      77  121312      0.54345      0.29341
NCDN               1   36023311   36032380     27      12  121312      -0.2992       0.6176
TFAP2E             1   36038971   36060929    108      25  121312      0.55174      0.29056
PSMB2              1   36040259   36107445    356      31  121312      0.70606      0.24008
C1orf216           1   36179477   36184790     19      13  121312      0.31521       0.3763
CLSPN              1   36185819   36235568    151      46  121312      0.41549      0.33889
AGO4               1   36273231   36323491    178      53  121312      0.28168      0.38909
AGO1               1   36335412   36395211    248      80  121312     -0.20688      0.58195
AGO3               1   36396364   36522360    434      78  121312      -1.1395      0.87276
TEKT2              1   36549676   36553877     17       9  121312      -1.4337      0.92417
ADPRHL2            1   36554453   36559533     21      14  121312     -0.75881      0.77602
COL8A2             1   36560840   36591305    147      40  121312     -0.41879      0.66231
TRAPPC3            1   36602170   36621654     84      22  121312      -1.0548      0.85423
MAP7D1             1   36621751   36646450     88      29  121312      -1.0871       0.8615
THRAP3             1   36690017   36770958    238      55  121312      0.86257      0.19419
SH3D21             1   36771889   36793544     92      44  121312      -1.6743      0.95296
EVA1B              1   36787631   36790567     12       8  121312      -0.7774      0.78154
STK40              1   36805225   36851525    183      62  121312     0.093428      0.46278
LSM10              1   36859031   36863493     36       6  121312       1.2215      0.11095
OSCP1              1   36883507   36916086    203      19  121312     -0.60127      0.72617
MRPS15             1   36921362   36930040     66      17  121312     -0.74252      0.77111
CSF3R              1   36931644   36948915     92      38  121312       -1.331       0.9084
GRIK3              1   37261128   37499844   1226     143  121312     -0.31359      0.62309
ZC3H12A            1   37940119   37949978     45      26  121312       1.1085      0.13383
MEAF6              1   37955561   37980420    149      40  121312         5.91    1.711e-09
SNIP1              1   38000050   38019945     98      33  121312       7.3554   9.5202e-14
DNALI1             1   38022520   38032458     62      25  121312       6.3921    8.179e-11
GNL2               1   38032413   38061586    148      45  121312       6.1817   3.1702e-10
RSPO1              1   38076821   38100595    129      39  121312       7.6691   8.6597e-15
C1orf109           1   38147242   38158007     62      14  121312     -0.17758      0.57047
CDCA8              1   38158073   38175391     96      27  121312      -1.0839       0.8608
