GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
TMEM234            1   32680040   32687954     29      16  107853       0.3278      0.37153
EIF3I              1   32687971   32697205     27      11  107853     -0.33878      0.63261
FAM167B            1   32712818   32714461      6       4  107853     -0.57205      0.71635
LCK                1   32716840   32751766    131      55  107853         0.55      0.29116
HDAC1              1   32757708   32799227    151      38  107853      0.56037      0.28761
MARCKSL1           1   32799430   32801840      3       2  107853      0.60112      0.27388
TSSK3              1   32818365   32830098     31      10  107853       1.1324      0.12873
FAM229A            1   32826871   32827844      5       3  107853       1.3627     0.086493
BSDC1              1   32830704   32860062     99      43  107853       0.3519      0.36246
ZBTB8B             1   32930658   32953460     96      35  107853     -0.29153      0.61468
ZBTB8A             1   33004772   33071542    365      37  107853      -1.3237       0.9072
ZBTB8OS            1   33086421   33116565    165      28  107853      0.51936      0.30176
RBBP4              1   33116749   33151812    174      26  107853      0.22397      0.41139
SYNC               1   33145507   33168361    109      19  107853      0.37004      0.35568
KIAA1522           1   33207492   33240571    124      50  107853     -0.43245      0.66729
YARS               1   33240840   33283633    164      43  107853     -0.82102      0.79418
S100PBP            1   33282368   33324480    163      50  107853      -1.3238      0.90721
FNDC5              1   33327869   33338093     29      16  107853     -0.49583      0.68999
HPCA               1   33351688   33360247     27      15  107853      0.73231      0.23199
TMEM54             1   33360196   33367041     26      12  107853      0.30689      0.37946
RNF19B             1   33402050   33430467    129      37  107853      0.50082      0.30825
AK2                1   33473541   33502512    128      44  107853     0.029329       0.4883
AZIN2              1   33546711   33586132    172      47  107853      -1.8815      0.97005
TRIM62             1   33611000   33647671    176      33  107853      0.77303      0.21975
ZNF362             1   33721908   33766321    154      42  107853       1.2758      0.10101
A3GALT2            1   33772367   33786699     61      25  107853      0.45245      0.32547
PHC2               1   33789224   33841194    261      40  107853      0.29906      0.38245
ZSCAN20            1   33938232   33962105    109      29  107853     -0.31996       0.6255
CSMD2              1   33979609   34631443   3674     315  107853      0.25943      0.39765
HMGB4              1   34326076   34330392     22      14  107853    -0.097682      0.53891
C1orf94            1   34632624   34684732    382      63  107853    -0.033704      0.51344
GJB5               1   35220648   35224113     26      17  107853      0.78655      0.21577
GJB4               1   35225342   35229325     36      23  107853     -0.97723      0.83577
GJB3               1   35246790   35251967     33      11  107853     -0.33991      0.63304
GJA4               1   35258559   35261351     21       9  107853     -0.36681      0.64312
SMIM12             1   35315963   35325417     45      21  107853       1.2175       0.1117
DLGAP3             1   35331037   35391083    213      85  107853      0.69829       0.2425
ZMYM6NB            1   35447127   35450948     14       6  107853      0.67132      0.25101
ZMYM6              1   35451766   35497569    187      35  107853      0.98265      0.16289
ZMYM1              1   35525387   35581460    213      52  107853      0.68891      0.24544
SFPQ               1   35641981   35658766     94      24  107853     0.013159      0.49475
ZMYM4              1   35734444   35887545    559      54  107853       1.2656      0.10283
KIAA0319L          1   35899091   36023037    445      78  107853        1.635      0.05102
NCDN               1   36023311   36032380     27      12  107853      0.38593      0.34977
TFAP2E             1   36038971   36060929    108      25  107853       1.0301      0.15148
PSMB2              1   36040259   36107445    355      31  107853      0.98355      0.16267
C1orf216           1   36179477   36184790     19      13  107853       1.6134     0.053325
CLSPN              1   36185819   36235568    149      45  107853      0.14016      0.44427
AGO4               1   36273231   36323491    176      52  107853      0.64539      0.25934
AGO1               1   36335412   36395211    246      79  107853       1.3017     0.096505
AGO3               1   36396364   36522360    429      77  107853      0.80761      0.20966
TEKT2              1   36549676   36553877     16       8  107853      -1.0698      0.85765
ADPRHL2            1   36554453   36559533     21      14  107853      -1.6205      0.94744
COL8A2             1   36560840   36591305    146      40  107853       0.0167      0.49334
TRAPPC3            1   36602170   36621654     84      22  107853         0.18      0.42857
MAP7D1             1   36621751   36646450     87      29  107853      0.40441      0.34296
THRAP3             1   36690017   36770958    235      54  107853       1.1791      0.11919
SH3D21             1   36771889   36793544     91      44  107853       1.0076      0.15683
EVA1B              1   36787631   36790567     12       8  107853       1.9321     0.026674
STK40              1   36805225   36851525    182      62  107853       1.8351     0.033246
LSM10              1   36859031   36863493     36       6  107853      0.33988      0.36697
OSCP1              1   36883507   36916086    203      19  107853       1.3477     0.088874
MRPS15             1   36921362   36930040     66      17  107853       1.4991     0.066919
CSF3R              1   36931644   36948915     92      38  107853       1.4166       0.0783
GRIK3              1   37261128   37499844   1222     162  107853       0.2861       0.3874
ZC3H12A            1   37940119   37949978     45      26  107853      0.45513      0.32451
MEAF6              1   37955561   37980420    149      40  107853    -0.029189      0.51164
SNIP1              1   38000050   38019945     99      34  107853       -1.218      0.88839
DNALI1             1   38022520   38032458     62      25  107853        0.135       0.4463
GNL2               1   38032413   38061586    148      45  107853     -0.45919      0.67695
RSPO1              1   38076821   38100595    129      39  107853      -1.3417      0.91015
C1orf109           1   38147242   38158007     62      14  107853     -0.53412      0.70337
CDCA8              1   38158073   38175391     96      27  107853      -1.1467      0.87424
EPHA10             1   38181646   38230824    329      48  107853      0.37514      0.35378
