GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
TMEM234            1   32680040   32687954     29      16  103765     -0.44009      0.67006
EIF3I              1   32687971   32697205     27      11  103765     -0.91361      0.81954
FAM167B            1   32712818   32714461      6       4  103765      -1.9575      0.97486
LCK                1   32716840   32751766    131      55  103765     -0.52482      0.70014
HDAC1              1   32757708   32799227    151      38  103765      0.12063      0.45199
MARCKSL1           1   32799430   32801840      3       2  103765     -0.40992      0.65907
TSSK3              1   32818365   32830098     31      10  103765       0.6311      0.26399
FAM229A            1   32826871   32827844      5       3  103765       1.0532      0.14614
BSDC1              1   32830704   32860062     99      43  103765      0.53079      0.29778
ZBTB8B             1   32930658   32953460     96      35  103765       1.0544      0.14585
ZBTB8A             1   33004772   33071542    365      37  103765     0.070965      0.47171
ZBTB8OS            1   33086421   33116565    165      28  103765       1.2034      0.11441
RBBP4              1   33116749   33151812    173      26  103765        1.568     0.058442
SYNC               1   33145507   33168361    108      19  103765      0.88245      0.18877
KIAA1522           1   33207492   33240571    125      50  103765       2.1721     0.014925
YARS               1   33240840   33283633    164      43  103765      0.97195      0.16554
S100PBP            1   33282368   33324480    163      50  103765       1.4483     0.073772
FNDC5              1   33327869   33338093     29      16  103765      0.54715      0.29214
HPCA               1   33351688   33360247     27      15  103765     -0.33149      0.62986
TMEM54             1   33360196   33367041     26      12  103765       0.8349      0.20189
RNF19B             1   33402050   33430467    129      37  103765      0.21846      0.41354
AK2                1   33473541   33502512    127      44  103765     -0.19409      0.57695
AZIN2              1   33546711   33586132    173      48  103765      -0.8217      0.79438
TRIM62             1   33611000   33647671    176      33  103765       1.0666      0.14307
ZNF362             1   33721908   33766321    153      42  103765      0.67515      0.24979
A3GALT2            1   33772367   33786699     61      25  103765      0.87186      0.19164
PHC2               1   33789224   33841194    261      40  103765      0.38002      0.35197
ZSCAN20            1   33938232   33962105    109      29  103765     -0.15329      0.56092
CSMD2              1   33979609   34631443   3657     314  103765       1.1171      0.13197
HMGB4              1   34326076   34330392     22      14  103765      0.46664      0.32038
C1orf94            1   34632624   34684732    382      63  103765      0.52741      0.29896
GJB5               1   35220648   35224113     26      17  103765     -0.41893      0.66237
GJB4               1   35225342   35229325     36      23  103765       0.5203      0.30143
GJB3               1   35246790   35251967     33      11  103765     -0.20264      0.58029
GJA4               1   35258559   35261351     21       9  103765       0.2298      0.40913
SMIM12             1   35315963   35325417     45      21  103765      -1.0835       0.8607
DLGAP3             1   35331037   35391083    213      85  103765     -0.62826      0.73508
ZMYM6NB            1   35447127   35450948     14       6  103765      0.23716      0.40627
ZMYM6              1   35451766   35497569    188      35  103765      0.23496      0.40712
ZMYM1              1   35525387   35581460    214      53  103765     -0.30417       0.6195
SFPQ               1   35641981   35658766     93      24  103765       1.3164     0.094028
ZMYM4              1   35734444   35887545    561      53  103765       1.5145     0.064952
KIAA0319L          1   35899091   36023037    444      68  103765       1.4741     0.070228
NCDN               1   36023311   36032380     27      12  103765      0.32702      0.37183
TFAP2E             1   36038971   36060929    108      25  103765       1.9561     0.025225
PSMB2              1   36040259   36107445    354      30  103765       2.0753     0.018981
C1orf216           1   36179477   36184790     19      13  103765       0.3488      0.36362
CLSPN              1   36185819   36235568    149      45  103765      0.29477      0.38408
AGO4               1   36273231   36323491    176      52  103765       1.1781      0.11938
AGO1               1   36335412   36395211    246      79  103765         2.03     0.021177
AGO3               1   36396364   36522360    427      77  103765       2.2144       0.0134
TEKT2              1   36549676   36553877     15       8  103765       2.3949    0.0083116
ADPRHL2            1   36554453   36559533     21      14  103765       1.4733     0.070332
COL8A2             1   36560840   36591305    146      40  103765       1.6716     0.047298
TRAPPC3            1   36602170   36621654     84      22  103765       1.7862     0.037037
MAP7D1             1   36621751   36646450     86      28  103765       2.1812     0.014584
THRAP3             1   36690017   36770958    235      54  103765       1.0281      0.15195
SH3D21             1   36771889   36793544     91      44  103765       0.2566      0.39874
EVA1B              1   36787631   36790567     12       8  103765    -0.086383      0.53442
STK40              1   36805225   36851525    182      62  103765     -0.19849      0.57867
LSM10              1   36859031   36863493     36       6  103765      -1.3204      0.90666
OSCP1              1   36883507   36916086    204      19  103765     -0.40257      0.65637
MRPS15             1   36921362   36930040     66      17  103765      -1.1189      0.86841
CSF3R              1   36931644   36948915     91      38  103765      0.47915      0.31592
GRIK3              1   37261128   37499844   1220     167  103765    -0.026843      0.51071
ZC3H12A            1   37940119   37949978     45      26  103765     -0.92528      0.82259
MEAF6              1   37955561   37980420    149      40  103765       1.8454     0.032493
SNIP1              1   38000050   38019945     99      34  103765      0.78601      0.21593
DNALI1             1   38022520   38032458     62      25  103765      0.77311      0.21973
GNL2               1   38032413   38061586    147      45  103765       0.4693      0.31943
RSPO1              1   38076821   38100595    128      39  103765       1.5163     0.064725
C1orf109           1   38147242   38158007     62      14  103765     -0.50101      0.69182
CDCA8              1   38158073   38175391     96      27  103765     -0.22561      0.58925
EPHA10             1   38181646   38230824    327      44  103765     -0.66634       0.7474
